NAME	DESCRIPTION	minus_1	plus_1	minus_2	plus_2	plus_3	minus_3
PFKFB2	1	5.56722892713101	5.8626323909015	6.13157750109917	6.92555958479321	6.3464432758134	5.76812075021927
C4BPB	1	4.10654751814381	4.22123674667358	3.82683264786823	4.36613549795117	4.19234776846032	4.15311817054414
CD55	1	10.0606013853527	10.1456611528927	10.4860435115164	10.7995079134621	10.0344101593741	9.82772979953593
CR1	1	4.74220606196413	4.58576165131703	4.64981832000566	4.97649307666346	4.4458535223498	4.60145357284637
CR1L	1	4.74220606196413	4.58576165131703	4.64981832000566	4.97649307666346	4.4458535223498	4.60145357284637
CD46	1	8.69338544211876	8.55471161541591	8.7145217521862	8.69687289719944	7.85157723057585	8.04027894360711
CR1L	1	8.69338544211876	8.55471161541591	8.7145217521862	8.69687289719944	7.85157723057585	8.04027894360711
CAMK1G	1	4.21690842157236	4.18352652651233	4.05040636578603	4.58198283322929	4.45625802110058	4.31066920447188
G0S2	1	5.95377381747925	6.4788129160718	5.41725909345899	6.66392711191918	7.75189090381855	6.14615699584625
TRAF3IP3	1	7.55334627685349	7.38824371443302	7.54572072593158	7.2041761240531	7.06676276986915	7.1474004115575
UTP25	1	7.49314529576386	7.51990783753954	7.66242811729221	7.41551515532355	7.50363563776757	7.53915765181543
HHAT	1	5.12765744996663	4.99225303847391	4.89178001241525	4.88840583350382	5.06387918834929	4.88873816244788
RCOR3	1	6.60395120081782	6.79272253934325	6.77712849593009	6.63698647855654	6.43796712184693	6.34409122348382
TRAF5	1	6.26968467080005	6.68352794909212	6.69899492892854	6.58063956648859	6.38318254679264	5.86755289665599
LINC00467	1	5.51613535046792	5.90930683643314	5.56809910921582	5.81128907058244	5.81370199921439	5.54277535729091
SNX25	1	5.51613535046792	5.90930683643314	5.56809910921582	5.81128907058244	5.81370199921439	5.54277535729091
DTL	1	4.28752841440898	4.22447283062501	4.14251835913408	4.14704708191585	3.67968508100914	3.63281976618538
PPP2R5A	1	6.93597930701169	6.96392425855697	7.09138446472373	6.99921799576982	6.78275545069905	6.69496830801986
SNORA16B	1	6.93597930701169	6.96392425855697	7.09138446472373	6.99921799576982	6.78275545069905	6.69496830801986
NENF	1	7.63427757227316	7.80811554973459	7.66659259098131	7.85289459376906	7.93528793958991	7.80125411075638
ATF3	1	7.26846976389985	7.665240655932	7.51035850221042	7.77752637951427	7.2004705523815	6.99011001454587
FAM71A	1	4.98150878539785	4.95978123508857	5.0205986195992	5.23446859954496	4.84271345673222	5.0411874936065
FLVCR1	1	5.9808575195034	5.94164286520714	5.93001470441307	5.99304268625307	6.3302753046078	6.27804777220561
VASH2	1	4.7881244249454	4.91996547820063	4.96331482673154	5.0156280122472	4.83731068602438	4.8594892913333
RPS6KC1	1	4.89641292356582	4.95195743215868	4.98487402444764	5.16785959089973	5.42144929161835	5.26035705815908
SMYD2	1	6.82605404839448	7.00460772772084	6.85014334177703	6.84205696196059	6.45308709237042	6.48786319170075
CENPF	1	5.56730741755575	5.92654415139794	6.51143392084811	6.72938490958468	4.93281316744135	4.52492473991447
KCNK2	1	3.91649233103987	4.08013121310508	4.03280132706844	4.11686066601376	4.28215850986353	4.12764690355126
RRP15	1	8.08525589782817	8.04576448528346	8.53507932913401	8.5485818697216	8.48869155868878	7.87813474616753
TGFB2	1	4.07698088785422	3.89813160157792	3.97673505035318	4.04278305536061	4.02227708852235	4.3966727160469
TGFB2-OT1	1	4.07698088785422	3.89813160157792	3.97673505035318	4.04278305536061	4.02227708852235	4.3966727160469
LYPLAL1	1	4.68003684581122	4.81565569835621	4.6168391664712	4.76070723879713	4.72394061572185	4.74037272718621
IARS2	1	6.53021875833372	6.40097579522583	6.50094871272716	6.37994937391236	6.71013287931388	6.55391011693621
C1orf115	1	4.84820159161675	4.89823864168693	4.8615174643165	4.76318529963207	4.73064503442667	4.98048652364221
MTARC2	1	6.73465927881392	7.01111612640794	6.85112986041322	6.89235797191118	6.97132744756244	6.84229253058398
HLX	1	6.55370247807662	6.43491893068014	6.55001042858591	6.53837506110731	6.74049396340847	6.83431666419776
CCDC185	1	5.10047775243179	5.40059707282151	5.2957880067491	5.58875918668919	5.53895759316561	5.51927996983316
CAPN2	1	8.69142115894941	8.69429555979691	8.574358617783	8.60979302719736	8.22729966522112	7.9119154606784
FBXO28	1	7.6124447025101	7.72744266877665	7.74277698813791	7.84714571851038	7.94292082975239	7.82151439449336
DEGS1	1	7.29097167207138	7.22379732207592	7.85117440246729	7.82771957471425	7.08526491681438	6.8524984016054
CNIH4	1	7.8603825638447	7.58878143595892	8.09705997540988	7.59419099578279	7.57439437270577	7.5056694914761
CNIH3	1	3.95467202278343	4.28955645754443	3.84325864589526	4.07072610079659	3.75536418371537	3.97629707918888
SRP9	1	4.84083001993036	4.70882642370201	4.66190767638481	4.58494905242759	5.36785492411755	4.79395954140985
DNAH14	1	4.84083001993036	4.70882642370201	4.66190767638481	4.58494905242759	5.36785492411755	4.79395954140985
EPHX1	1	4.80731969505244	4.79648905689261	4.69824779424425	4.77981085719948	4.52467996688143	4.63695689607759
MIXL1	1	5.35941937672397	5.52480015316387	5.60059037804884	5.54692922578503	5.70094916114575	5.70671106474312
STUM	1	5.58366251862083	5.75880295876865	5.69341819269939	5.58223622371947	5.64165534959034	5.61901020838824
PSEN2	1	5.08353793456551	5.46345013203375	5.0629385623958	5.18449404435452	4.99929349965883	5.2789298577704
COQ8A	1	5.91295137852319	6.11688973822379	5.99217736709194	5.96335594355955	6.00052757778893	5.98626246756852
ZNF678	1	3.71249164549712	4.07154962557176	4.09595539748926	4.19669517967447	3.89720793641823	3.85451781055659
ZNF678	1	3.99288953868858	4.30912111533785	4.47430734782778	3.96386284300784	4.54249887769922	4.72639905618488
SNAP47	1	5.76245685642694	5.93315526492159	5.81771050089553	5.96736989746237	5.84457899003818	5.8417701325078
JMJD4	1	5.76245685642694	5.93315526492159	5.81771050089553	5.96736989746237	5.84457899003818	5.8417701325078
JMJD4	1	5.76592718114489	5.9529540684068	6.15808925159894	5.85883552961731	6.48075103659782	6.17393645096357
SNAP47	1	5.76592718114489	5.9529540684068	6.15808925159894	5.85883552961731	6.48075103659782	6.17393645096357
PRSS38	1	4.02397933380849	4.46367094210691	3.8998133591213	4.16462456279132	4.18977637610176	4.45542941637145
WNT3A	1	5.50121312475007	5.68294714295595	5.74882781522838	5.35411310604913	6.03372965333333	5.73053355992761
ARF1	1	11.1566364180443	11.2541298739913	11.1389833017543	11.0479256721276	10.6997186790558	11.2016020801414
MIR3620	1	11.1566364180443	11.2541298739913	11.1389833017543	11.0479256721276	10.6997186790558	11.2016020801414
WNT3A	1	11.1566364180443	11.2541298739913	11.1389833017543	11.0479256721276	10.6997186790558	11.2016020801414
GUK1	1	9.23815620213255	9.51132944166598	9.29652641955739	9.25623915502727	8.78471841694966	8.80696184195981
GJC2	1	6.16789325240596	6.36922450999844	6.19415103392973	6.22992903353073	6.43395876746152	6.17966944816177
OBSCN	1	5.68542037902638	5.77443035002309	5.7312764129536	5.79343576021346	5.71592562599638	5.69579782076159
H2BU1	1	6.70253332756343	6.00298991820225	6.45916660583234	6.77602307203385	5.64121065163108	6.28888651342588
DUSP5P1	1	4.91189553123156	4.98691935709547	4.55709921961936	5.37238247564904	4.56551685423499	5.37316778532934
RHOU	1	4.91189553123156	4.98691935709547	4.55709921961936	5.37238247564904	4.56551685423499	5.37316778532934
RHOU	1	5.59236122418893	5.45130333442983	5.55213813604126	5.35115003567165	5.6073865668419	5.56651182579444
RAB4A	1	6.22943263443529	6.293524563214	6.5377331005727	6.70903622370877	6.5000261196103	6.37833421895941
URB2	1	7.06584365942032	7.28149396456762	7.40137502138233	7.48965065526242	8.00394242541078	7.54649096000497
GALNT2	1	6.17661092798473	6.23447807838521	6.13412463545321	6.0973108380279	6.03548530054331	6.19635852486107
COG2	1	6.49365108673199	6.48101464011435	6.58503560354009	6.59850199533718	6.63891848469754	6.31707553479222
CAPN9	1	4.00066260329861	3.96724291202948	4.07015370410052	4.05059518133077	4.10875621242626	4.2852178356835
ARV1	1	5.61073098194014	5.92864050437503	5.99699710170855	5.81890582078257	6.53542517458968	5.94423860601972
TRIM67	1	5.15143166687531	5.22492423488046	5.2824356030055	5.00793111903498	5.1572896788028	5.53052762274798
GNPAT	1	6.58216826598458	6.55666556386329	6.77912926866497	6.62894484003479	6.7117210663255	6.29013749838663
SPRTN	1	6.12070118649858	6.23579119964742	6.28477551754263	6.33890340039316	6.57648359823517	5.7671931084425
TSNAX	1	7.05685123306079	6.94804451630297	7.19080018314129	7.09983398850087	6.58637648085407	6.74724844914774
TSNAX-DISC1	1	7.05685123306079	6.94804451630297	7.19080018314129	7.09983398850087	6.58637648085407	6.74724844914774
DISC1	1	5.65388147897048	5.85183973647856	5.77521601882898	5.86294896470876	5.47207059846265	5.49810182495213
TSNAX-DISC1	1	5.65388147897048	5.85183973647856	5.77521601882898	5.86294896470876	5.47207059846265	5.49810182495213
MAP10	1	4.95612628669914	5.03410085207635	5.07206603962521	5.03926376692202	5.22399966932402	5.05577010717833
NTPCR	1	5.31467390157908	5.33833963242272	5.05022641124066	5.25944876527773	5.48465486077086	5.32045034225497
MAP3K21	1	5.38848760429112	5.43913216589992	5.36213600715673	5.65475403720123	5.39648793527568	5.54722547756033
KCNK1	1	4.79616206881287	4.9657694160883	4.78280191022293	4.89919818882739	4.95724530574826	4.7797455640237
SLC35F3	1	5.45300981077438	5.44007333497754	5.38730752749779	5.50740162748249	5.4719027158906	5.60876447921321
GGPS1	1	7.5051477900804	7.57737350661391	7.63948192940511	7.43219580644425	7.56306072084011	7.27851246217052
TBCE	1	4.87394645246644	4.76868041134766	4.79528736883013	4.66430743798524	5.19927184432958	4.69157676914976
GPR137B	1	8.18668066480458	8.5344414151985	8.28778214900792	8.65242275572313	8.10602119957343	7.91867845791837
EDARADD	1	6.24204433694849	6.33571096047407	6.12697385527222	6.21730758206653	6.4001890428633	5.88247267099933
LGALS8	1	7.93829048098517	8.07588145165788	7.92982765386134	8.03214125603625	7.7632398638797	7.7783275104644
ACTN2	1	4.06307885257043	3.9454728672461	3.90358021826905	4.10895392678776	4.00454166357771	3.9458956272982
MTR	1	7.71634067053819	7.81342855245245	7.89522814061633	7.92802687013291	8.06877377766003	7.68605130263225
CHRM3	1	6.10689803512751	6.74381698125755	6.75323703029621	6.69818009174274	6.72881080249926	6.51355853897195
KMO	1	3.48733437769092	4.29766577997509	4.13227152505488	4.86638895558084	5.36148938132672	3.94459442862363
SDCCAG8	1	5.55430838444025	5.32556480020505	5.67980962098294	5.89501585569824	5.75613102441747	5.38073274752943
ZBTB18	1	6.42237605876848	6.52062456791088	6.71981191114089	6.59650070277241	6.53763457313743	6.36087319610416
DESI2	1	7.84229644096079	7.75119579944365	7.82072578699873	7.71289256024028	8.09636748206572	7.74215809289407
COX20	1	7.11245532105583	7.5594202360599	8.41004528581787	8.68209746250984	7.59932234539772	7.64841399689112
KIF26B	1	4.27850611735045	4.57563519761088	4.39026263297027	4.54856131822654	4.6085909736593	4.54068672825361
CNST	1	6.8737144114453	6.80716345730802	7.09058095762187	6.94519418509071	7.15852055255374	7.17991040542735
SCCPDH	1	4.74362112943687	4.95224743466805	5.11863008582456	5.00875956646794	5.83769558917338	4.98231063181936
LINC01341	1	4.09652011515752	4.20237958076368	4.13615586674284	4.20108286895707	4.62117535571591	4.63646370700885
NLRP3	1	7.23340260059204	7.62805413550965	7.13241420776451	7.62664744904747	7.13829122819313	6.8073974817345
OR2W5P	1	4.8085800964871	4.10079755420242	4.881133827042	4.83591980111763	4.79721461641765	4.80491940542188
OR2G2	1	4.66585091400119	4.37697102552532	4.83349482389118	4.31417905206268	4.72067483543173	4.70199684979542
OR2G3	1	3.58017711377592	4.20064861305264	3.72592695847308	3.45226100506921	4.10245003754175	4.16514940610562
OR2W3	1	5.1934882768044	5.24482529374237	5.32209850463036	5.50532675927665	5.47503534723802	5.52488244122442
TRIM58	1	5.1934882768044	5.24482529374237	5.32209850463036	5.50532675927665	5.47503534723802	5.52488244122442
OR2L8	1	3.61275815186835	4.49700710617996	3.02236821839723	3.45678473666164	3.0651669564487	3.57353225320232
OR2L2	1	3.59979334568653	4.63265168514535	3.4234005615164	3.61220661265251	3.83080726999193	3.16416224229571
OR2L3	1	3.81331658771365	5.30826243723657	4.89606059104257	4.53660136982989	4.49577104004887	4.88671092836759
OR2M5	1	5.22299387120914	4.81949005852462	4.95657258532593	5.61385994328006	5.78102211906366	4.61340175194814
ZNF672	1	7.06711399065972	7.12014703464839	6.898145424595	6.86295746545693	7.35693223069659	6.98541589746295
LINC00115	1	6.88469684543761	6.92120222707427	6.64560539184043	6.76562429771102	6.70170673750389	7.01071803644413
RNF223	1	6.10979141110198	6.33502818459429	6.21908580830536	6.16219665637503	6.30048404315673	6.48541956544623
C1orf159	1	6.10979141110198	6.33502818459429	6.21908580830536	6.16219665637503	6.30048404315673	6.48541956544623
TNFRSF18	1	6.66340981578218	6.98604127105633	6.8839505940007	6.94460394194865	7.04290936634108	7.00802602274635
TNFRSF4	1	7.09458694146339	7.37002685071104	7.17487973221693	7.21281500961048	7.32637104490717	7.37544870943782
SDF4	1	7.75852644991188	7.82358875186092	7.76465752905105	7.79668810833042	7.86283933417239	7.79474659857313
UBE2J2	1	6.73435871167335	6.73001965392148	6.7852300557143	6.68890754270327	6.46574029515437	6.92535497669197
ACAP3	1	6.46563825286051	6.62347876759296	6.54534129759501	6.58265214355101	6.46030153217426	6.50636217885743
INTS11	1	7.08945402938263	7.22974495234822	7.17983803978511	7.27766061782036	6.93570403485031	7.05897703982223
MIR6727	1	7.08945402938263	7.22974495234822	7.17983803978511	7.27766061782036	6.93570403485031	7.05897703982223
DVL1	1	3.8739464041571	4.20855485053658	4.6181794520241	4.75010519024861	4.02140912783378	4.09420331971069
MIR6808	1	3.8739464041571	4.20855485053658	4.6181794520241	4.75010519024861	4.02140912783378	4.09420331971069
MXRA8	1	8.4974477882197	8.51728063326899	8.61634784787893	8.73434345889182	8.68772365693986	8.52976681596307
CCNL2	1	8.57949152502089	8.66755973791891	8.15136828486239	8.06122115954908	7.26927798395657	7.77261317906063
SSU72	1	8.48009055616165	8.56395193137538	8.52787236620065	8.4999662570198	8.49767711991952	8.20422610271672
NADK	1	5.78240489863515	6.27055952528072	5.28910115814668	6.1676197614816	5.87912910713324	6.05490078210591
CDK11A	1	4.93264525831743	4.5046597919145	4.75517268503869	4.55043319882001	5.45062234122117	5.13482593811678
SLC35E2A	1	4.93264525831743	4.5046597919145	4.75517268503869	4.55043319882001	5.45062234122117	5.13482593811678
CDK11B	1	4.93264525831743	4.5046597919145	4.75517268503869	4.55043319882001	5.45062234122117	5.13482593811678
GNB1	1	10.1003237044111	10.0575187821824	10.0510185850874	9.96368388324047	10.1761663772561	10.2184852804173
FAAP20	1	6.31432964755753	6.45538708991122	6.18877326075534	6.34575940838619	6.25619984595795	6.49156619822076
FAAP20	1	5.90442132594577	5.91412277435498	6.05712103592426	6.05213938108183	6.06329505058252	5.9886727820281
MORN1	1	5.21251947947904	5.35781096136688	5.31128154645357	5.29324826818576	5.56378228202343	5.3677163290433
LOC100129534	1	4.78521382319397	4.83965634560614	4.85908100960673	4.81897986230852	5.17706625604447	5.1939922858863
PEX10	1	5.8223518101353	5.69820117374575	5.87355012117641	5.87485531832121	5.67333231971021	5.97551284077272
PANK4	1	6.75184462424064	6.52256614971329	6.60991451005382	6.58213462191762	6.57605132118931	6.5878816289908
TNFRSF14	1	7.44370633104164	7.47978937681299	7.59963467560135	7.29055812292667	7.34714354198809	7.45957050950412
TTC34	1	4.78421611679154	5.05765280581242	4.877643440605	4.79554421968446	4.97238013351086	4.94404963086878
MMEL1	1	4.78421611679154	5.05765280581242	4.877643440605	4.79554421968446	4.97238013351086	4.94404963086878
PRDM16-DT	1	6.71349115129269	6.84970564972286	6.65446482078178	6.78199435387734	6.71700257152761	6.91629811543676
PRDM16-DT	1	5.00746990112401	5.17932751320867	5.06760117512204	5.3355743198465	5.41495587331088	5.26165247916741
WRAP73	1	5.47914739820951	5.50408625713153	5.45444741450283	5.45415119953371	5.62248513491055	5.47250143368704
TP73-AS1	1	5.85810625055121	5.83538563715309	5.9716694834039	5.88535852870507	6.0014620493077	6.0640576804489
LRRC47	1	6.53182381770011	6.63613202066889	6.58197723736598	6.56602624766228	6.55751892852121	6.74323118750628
CEP104	1	7.22388895863845	7.30685269782014	7.28215177629822	7.21152221784069	7.45539336300699	7.39279754885784
C1orf174	1	7.5262214217438	7.55253045638854	7.6340186570607	7.37035223843128	7.35752358217601	7.56147604556423
NPHP4	1	5.83667313781914	6.03484388145291	5.88437592791673	5.99343131494862	5.88684155624262	5.91417790493251
CHD5	1	5.10524542396226	5.21151034076106	5.23959714936998	5.32837043367494	5.3170255829377	5.38608107444662
RPL22	1	9.06753987319051	8.98997082851239	9.24812001889921	9.01051217952383	8.91421020774859	8.74684377014756
ICMT	1	5.84624013770784	6.06562250887151	6.08542524191861	5.95096017364396	6.38283660206862	6.27795904547741
GPR153	1	6.07001826720661	6.0336972207747	5.89849574719456	6.13415817403838	6.09681543933278	6.29381136150295
ACOT7	1	6.23242902807613	6.60967792547347	6.3951748463768	6.41403930024506	6.37085647225115	6.33098683373056
LOC344967	1	6.23242902807613	6.60967792547347	6.3951748463768	6.41403930024506	6.37085647225115	6.33098683373056
HES2	1	4.0107608953556	4.10636117125857	3.64186687222227	3.99271976482031	3.37980992081479	4.12590459535875
TNFRSF25	1	8.34728996410749	8.6036569776385	8.51558776811866	8.40379442648243	7.89984556369611	8.05665277678386
PLEKHG5	1	8.34728996410749	8.6036569776385	8.51558776811866	8.40379442648243	7.89984556369611	8.05665277678386
PLEKHG5	1	5.50891702804086	5.50825972432164	5.48856353192573	5.45648104448307	5.70800964213485	5.69794983134523
NOL9	1	7.53644364769014	7.44689239938064	7.70899698886804	7.68209185896488	7.88249187954446	7.8161505525444
KLHL21	1	6.13970422884322	6.37885445815148	6.06011230276418	6.45176868239048	5.97258788494583	6.31115984109541
DNAJC11	1	6.59902144577253	6.92784681568525	6.83426890309713	6.86986695558478	6.69615723580873	6.54347141480476
TNFRSF9	1	6.62728905029881	6.80152217728808	7.03572328048798	7.50317865853505	7.55739199308599	7.24530222260897
ERRFI1	1	5.71167857884613	5.8050396238153	6.08783776105099	6.08943076429926	5.69742571699985	5.87386883525149
RERE	1	7.14099276789108	7.11895372488598	7.1614511226206	7.18195843405484	7.08562648624569	6.92446086961999
REREP3	1	7.14099276789108	7.11895372488598	7.1614511226206	7.18195843405484	7.08562648624569	6.92446086961999
REREP1Y	1	7.14099276789108	7.11895372488598	7.1614511226206	7.18195843405484	7.08562648624569	6.92446086961999
REREP2Y	1	7.14099276789108	7.11895372488598	7.1614511226206	7.18195843405484	7.08562648624569	6.92446086961999
ENO1	1	10.2721625909671	10.3857553876267	10.4877267923544	10.3050884206105	10.2367739037563	10.5998699200654
MIR6728	1	10.2721625909671	10.3857553876267	10.4877267923544	10.3050884206105	10.2367739037563	10.5998699200654
EDARADD	1	10.2721625909671	10.3857553876267	10.4877267923544	10.3050884206105	10.2367739037563	10.5998699200654
SLC2A7	1	4.98389126309751	5.12233388225168	5.03396192196736	5.12752942854481	5.07308477029738	5.40437929805502
SLC2A5	1	4.93920607735641	4.88651418086785	4.87290491919212	4.99100273706157	5.04535912228307	5.21603375441119
GPR157	1	5.2439721378684	5.31028393193062	5.27598207400287	5.56468959941226	5.26175951511501	5.77359688181275
MIR34AHG	1	5.2439721378684	5.31028393193062	5.27598207400287	5.56468959941226	5.26175951511501	5.77359688181275
CLSTN1	1	7.38386921520891	7.48365757418034	7.35017831171139	7.30955433598123	6.87797422497346	6.98390007877598
CTNNBIP1	1	6.53170181963461	7.27468698775461	6.85034128135198	7.25763521754163	6.37627077978421	6.69800504168713
LZIC	1	7.41655651320279	7.37965250087148	7.42947151800844	7.34783582595278	7.79014590806841	7.12311457820207
DFFA	1	5.7578615566671	5.57474270738402	5.63553527776077	5.4833793211523	5.67633464046823	5.86214911291887
CASZ1	1	6.42318199883922	6.50637732849874	6.42131908197785	6.67953235540463	6.46327723858008	6.63046568702151
C1orf127	1	5.98187807595383	6.04059717384502	5.9627321589686	6.17733629895557	6.0840252305657	6.11158243422538
MASP2	1	5.29546485240161	5.38050962061849	5.39244722924874	5.44914121148512	5.0866243017351	5.27352663680613
SRM	1	8.19028651944821	8.4540910021177	8.324367587517	8.38848878190652	8.89817838907883	8.7885312390833
EXOSC10	1	8.36780098157396	8.41112339438615	8.54147979453378	8.42960400428461	8.38073753698853	8.35836949181235
MTOR	1	6.48365544661626	6.79543392665953	6.74705658446221	6.80752331599815	6.49001934792594	6.42558018915141
FBXO2	1	5.26756973667004	5.39895011971012	4.94117065002377	5.20854520033364	4.73374429677895	5.13777352277399
MAD2L2	1	6.4428392866113	6.51063857046983	6.54623710478806	6.54926776930689	6.2676086257879	6.43724261688173
MTHFR	1	5.52734295273983	5.97091319789345	5.7056461329785	5.8132201014614	5.53678673432728	5.8325892601178
NPPA	1	4.52000724081328	4.73654388185594	4.64797862707228	4.55366736421122	4.90959791987187	4.8165531110059
NPPB	1	5.21352481477035	5.5661784631104	5.54136704349266	5.39792826786296	5.53826090553524	5.58427908623096
DHRS3	1	7.66707814994651	7.41182800353257	7.63278018091963	7.13999179400079	7.50598269249837	8.5198580376153
TMEM51-AS1	1	3.84094960447873	3.93945931610469	3.93416020222528	4.23954828422088	4.42674718518685	3.93985716386293
CASP9	1	5.98395764200524	6.04407547876844	6.18868187508151	6.08437640745219	5.65897968306423	5.34689665544101
AGMAT	1	6.45364110164357	6.6183424297596	6.48991285346625	6.64005113525241	6.43762603599861	6.63224741357463
ZBTB17	1	6.59391754879275	6.79107038391858	6.87083325009392	6.91421627916209	6.56444490253624	6.71348153262527
HSPB7	1	4.53405821520906	4.66985870252731	4.43051590385892	4.90753373407046	4.34956927965774	4.91527673768592
FAM131C	1	6.66600131575438	6.63311589394902	6.90767913872036	6.72562985851488	6.93192356197198	7.01227131220308
EPHA2	1	5.78572641850428	5.98422382545329	5.91017352356934	5.9728643571909	6.08568880968402	6.10009544928088
ARHGEF19	1	5.83054683834079	5.79467307822445	5.88727465192698	6.27533464733352	5.91921311863238	6.01451021804397
CPLANE2	1	5.37080914189594	5.71660660546967	5.29640253024025	5.49396625605976	5.45438498095848	5.55818128550272
FBXO42	1	6.54097212756217	6.8157391848267	6.43747287647682	6.38668252095163	6.45733089907386	6.39538096839778
SPATA21	1	5.07107127122731	5.03936348827598	4.88761484783738	5.1347418736148	5.06092212227579	5.02079664570536
RNVU1-18	1	3.99687718830457	4.68969601943824	4.19608031043431	4.46872452371381	4.81814675806499	3.97077083419769
RNU1-3	1	3.99687718830457	4.68969601943824	4.19608031043431	4.46872452371381	4.81814675806499	3.97077083419769
RNU1-4	1	3.99687718830457	4.68969601943824	4.19608031043431	4.46872452371381	4.81814675806499	3.97077083419769
RNU1-2	1	3.99687718830457	4.68969601943824	4.19608031043431	4.46872452371381	4.81814675806499	3.97077083419769
RNU1-1	1	3.99687718830457	4.68969601943824	4.19608031043431	4.46872452371381	4.81814675806499	3.97077083419769
CROCCP3	1	3.99687718830457	4.68969601943824	4.19608031043431	4.46872452371381	4.81814675806499	3.97077083419769
CROCC	1	3.99687718830457	4.68969601943824	4.19608031043431	4.46872452371381	4.81814675806499	3.97077083419769
CROCCP2	1	3.99687718830457	4.68969601943824	4.19608031043431	4.46872452371381	4.81814675806499	3.97077083419769
CROCCP2	1	5.85092287841266	5.92485993518453	6.68602782719519	6.36497838466859	5.77752630232673	5.92208855344849
CROCC	1	5.85092287841266	5.92485993518453	6.68602782719519	6.36497838466859	5.77752630232673	5.92208855344849
MFAP2	1	4.29449728644202	4.42237345396692	4.37396976169881	4.39644202000339	4.41199456828962	4.47351737883701
ATP13A2	1	6.41702232448319	6.42678128810345	6.36856440711601	6.52189621097353	6.41343341613117	6.48935494287228
SDHB	1	7.96097581630024	7.74234985836343	8.1065346993118	8.12131100801382	8.36602205978937	8.03418671699668
PADI2	1	5.53733981018264	5.7830829783749	5.69354297602721	5.79755064514068	5.79550020139238	5.63977598415052
RCC2	1	7.87063031677527	7.88060847434473	7.93213580266473	7.6633024657497	8.39260772343509	8.38044895988884
TAS1R2	1	4.98676999612462	4.45207363794944	4.59197490854099	4.28080735712373	4.50287279282188	5.02845523264053
UBR4	1	8.47387316724965	8.90166996902384	8.92415738049886	9.17161108381941	8.61182560970327	8.63371881233466
EMC1	1	6.85789519895044	6.94079735690413	6.95420744733815	6.97904985897412	6.88825197687759	6.83061216922845
AKR7A2	1	7.11841102515985	7.00837650930141	7.20189684121232	7.2156319164163	7.27260348478977	6.95033150663366
AKR7A3	1	7.11841102515985	7.00837650930141	7.20189684121232	7.2156319164163	7.27260348478977	6.95033150663366
LOC100506730	1	7.11841102515985	7.00837650930141	7.20189684121232	7.2156319164163	7.27260348478977	6.95033150663366
AKR7A3	1	6.56573677747513	6.54005733610668	6.47958926413453	6.97444489963987	6.8310106345857	6.83669401527603
AKR7L	1	6.56573677747513	6.54005733610668	6.47958926413453	6.97444489963987	6.8310106345857	6.83669401527603
CAPZB	1	9.72211668772079	9.6918851859653	9.91818285454693	9.86852074344333	9.73478606918411	9.78103636307062
TMCO4	1	5.28560318915476	5.41058973868601	5.32074039902649	5.68331747226403	5.25765753287343	5.37034433405912
RNF186	1	5.58771091517352	6.20755821220758	5.73121772918719	6.03300335927153	5.50907508862257	5.75119159777191
PLA2G2E	1	5.70734596167242	5.77776661247625	5.62147882041612	5.8707412269948	5.81626160905362	6.11235551500212
PLA2G2A	1	4.65176747522348	4.77141472058018	4.60945104112307	4.67608043594654	4.7877056852806	4.67572899274283
PLA2G2D	1	5.03597539074532	5.38365938654165	4.80980400418555	4.97168585294358	4.97820845900471	4.89847942135882
CAMK2N1	1	7.49528927579402	7.57232211675053	7.7582071218294	7.89309682816022	8.15302254399199	8.00099024595855
MUL1	1	6.22806349753074	6.58207951491505	6.232143808867	6.37712459231287	5.87357901681026	6.10223732974553
PINK1-AS	1	5.86051355624261	6.13270602608426	5.68361264152749	5.82463290582938	5.6079681970905	6.23423225806914
DDOST	1	8.70960002680579	8.61451454512089	8.61251647326063	8.5793104869846	8.52369614820914	8.45606803903244
PINK1-AS	1	8.70960002680579	8.61451454512089	8.61251647326063	8.5793104869846	8.52369614820914	8.45606803903244
KIF17	1	5.89546970006286	5.90149893946832	5.83775608344997	5.87292807031862	5.9417658733578	5.99918129997766
SH2D5	1	5.89546970006286	5.90149893946832	5.83775608344997	5.87292807031862	5.9417658733578	5.99918129997766
HP1BP3	1	8.98754718932251	8.90947129224901	9.18857823854814	9.14995739788725	9.20543556825475	8.85900633720033
EIF4G3	1	6.32374805025855	6.51602392200453	6.57717236546779	6.68848810766201	6.1040444045619	6.13490019947557
ECE1	1	8.03701713211916	8.38929042303812	8.32648862439589	8.50277604018218	7.93606914350021	8.092278877714
RAP1GAP	1	4.43455846674863	4.54712385394379	4.33970436436698	4.52898883018871	4.6286456316375	4.49484105539448
USP48	1	6.62313199089118	6.83129654753336	6.90238724902361	6.90457188444406	6.62461827177656	6.30807428106528
HSPG2	1	5.86747621382245	5.98051757184097	5.88564309921308	5.93196589271492	5.94578323133879	5.97008426064778
WNT4	1	5.32070000503179	5.42903750035136	5.39168840531003	5.7579294049357	5.53667162325563	5.60986912565581
LUZP1	1	7.67909040072743	7.74233603327832	8.0335275355558	7.82756345916245	7.44807301147632	7.73217719544717
HTR1D	1	4.59273046629743	4.14942282451426	4.81670620595278	4.63933630430952	5.17187620605735	4.64740690601579
HNRNPR	1	8.82591840616559	8.76596886600502	9.28575825177322	9.16179178584547	8.9640242243966	9.10717503366288
